date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,1,0.0,无,-13.4,-7.4,-19.9,0.2,0.08,657.4,658.3,656.4,,,,无
1980-01-02,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,2,0.0,无,-17.2,-9.1,-24.1,0.29,0.09,657.8,658.4,656.8,,,,无
1980-01-03,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,3,0.0,无,-18.6,-10.8,-26.4,0.26,0.1,660.4,662.0,658.1,,,,无
1980-01-04,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,4,0.0,无,-14.7,-9.4,-24.0,0.45,0.19,662.0,662.4,661.3,,,,无
1980-01-05,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,5,0.0,无,-16.1,-7.1,-25.9,0.45,0.13,662.8,663.2,662.0,,,,无
1980-01-06,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,6,0.0,无,-17.1,-9.7,-23.5,0.25,0.16,663.3,663.9,662.4,,,,无
1980-01-07,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,7,0.0,无,-13.1,-3.6,-22.4,0.27,0.11,661.5,662.5,660.8,,,,无
1980-01-08,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,8,0.0,无,-10.8,-3.6,-17.4,0.33,0.17,659.0,662.0,655.9,,,,无
1980-01-09,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,9,0.0,无,-12.7,-7.7,-14.9,0.45,0.23,657.4,658.4,656.0,,,,无
1980-01-10,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,10,0.0,无,-16.1,-12.6,-20.0,0.58,0.33,658.4,658.8,657.4,,,,无
1980-01-11,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,11,0.0,无,-17.7,-14.0,-23.5,0.62,0.34,659.1,659.8,658.2,,,,无
1980-01-12,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,12,0.0,无,-19.9,-11.1,-26.4,0.62,0.35,659.5,660.3,658.3,,,,无
1980-01-13,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,13,0.0,无,-16.9,-7.9,-22.9,0.45,0.18,660.1,660.9,659.3,,,,无
1980-01-14,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,14,0.0,无,-14.2,-4.6,-21.9,0.35,0.16,660.5,661.1,659.5,,,,无
1980-01-15,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,15,0.0,无,-13.5,-6.7,-19.7,0.38,0.22,658.1,660.1,656.0,,,,无
1980-01-16,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,16,0.0,无,-14.0,-10.2,-17.3,0.66,0.26,659.5,660.4,656.6,,,,无
1980-01-17,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,17,0.3,normal,-15.5,-12.4,-19.5,0.76,0.53,662.0,663.1,660.4,,,-16.264957913443162,Snow
1980-01-18,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,18,0.0,无,-19.0,-12.1,-25.9,0.75,0.54,661.1,662.4,659.1,,,,无
1980-01-19,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,19,0.0,无,-12.9,-5.8,-21.9,0.54,0.33,661.7,664.2,659.8,,,,无
1980-01-20,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,20,0.0,无,-14.1,-6.8,-21.1,0.54,0.32,663.3,664.8,661.5,,,,无
1980-01-21,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,21,0.0,无,-13.0,-5.6,-20.4,0.5,0.18,660.4,661.6,659.5,,,,无
1980-01-22,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,22,0.0,无,-13.5,-5.3,-19.4,0.42,0.18,659.3,660.2,657.7,,,,无
1980-01-23,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,23,0.4,normal,-11.8,-8.3,-15.7,0.61,0.34,656.5,658.5,654.2,,,-13.382324488907699,Snow
1980-01-24,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,24,0.5,normal,-12.7,-10.6,-17.4,0.59,0.49,655.1,656.0,654.1,,,-14.27926572363257,Snow
1980-01-25,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,25,1.5,normal,-12.8,-9.3,-14.6,0.79,0.57,653.9,656.2,652.0,,,-13.598909569098222,Snow
1980-01-26,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,26,0.1,normal,-12.2,-9.4,-15.0,0.43,0.2,655.3,656.3,652.9,,,-14.477206654248299,Snow
1980-01-27,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,27,0.0,无,-16.1,-9.7,-23.1,0.37,0.15,654.4,655.7,652.7,,,,无
1980-01-28,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,28,0.1,normal,-16.1,-12.6,-19.4,0.65,0.32,654.1,655.4,653.1,,,-17.185682928300515,Snow
1980-01-29,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,29,0.0,无,-18.2,-9.1,-26.6,0.47,0.17,656.3,656.8,655.4,,,,无
1980-01-30,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,30,0.0,无,-10.6,-5.1,-17.5,0.31,0.11,658.2,659.8,656.3,,,,无
1980-01-31,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,1,31,0.0,无,-8.9,-5.6,-15.3,0.46,0.31,660.1,660.9,659.0,,,,无
1980-02-01,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,1,0.0,无,-10.1,-4.6,-18.6,0.48,0.23,659.0,660.7,656.7,,,,无
1980-02-02,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,2,0.0,无,-13.1,-5.9,-20.6,0.41,0.27,655.5,657.2,654.5,,,,无
1980-02-03,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,3,0.2,normal,-15.7,-8.3,-18.6,0.68,0.32,657.3,660.0,654.7,,,-16.71443196302829,Snow
1980-02-04,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,4,0.1,normal,-22.1,-18.5,-24.1,0.82,0.64,658.4,661.3,654.7,,,-22.462909399656944,Snow
1980-02-05,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,5,0.0,无,-17.0,-10.7,-24.3,0.58,0.38,653.7,654.9,652.4,,,,无
1980-02-06,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,6,0.0,无,-16.4,-12.6,-19.3,0.62,0.38,655.1,655.5,654.5,,,,无
1980-02-07,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,7,0.0,无,-17.2,-13.3,-23.6,0.57,0.39,657.2,658.1,655.5,,,,无
1980-02-08,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,8,0.0,无,-17.6,-10.9,-25.4,0.54,0.37,657.7,658.7,656.7,,,,无
1980-02-09,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,9,0.0,无,-17.1,-12.4,-20.3,0.42,0.23,660.4,661.8,658.3,,,,无
1980-02-10,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,10,0.0,无,-14.3,-8.6,-19.3,0.15,0.08,661.5,662.5,660.0,,,,无
1980-02-11,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,11,0.0,无,-13.2,-6.4,-21.6,0.33,0.1,661.3,662.9,659.9,,,,无
1980-02-12,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,12,0.0,无,-11.1,-4.0,-17.7,0.68,0.31,662.1,663.5,660.2,,,,无
1980-02-13,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,13,0.0,无,-6.4,3.3,-14.1,0.65,0.37,658.9,660.2,657.6,,,,无
1980-02-14,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,14,0.0,无,-7.0,0.3,-9.9,0.78,0.42,659.1,659.9,658.0,,,,无
1980-02-15,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,15,0.0,无,-7.9,-4.6,-13.6,0.55,0.39,661.2,661.7,659.0,,,,无
1980-02-16,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,16,0.0,无,-9.8,-2.1,-18.5,0.41,0.17,661.1,662.3,660.0,,,,无
1980-02-17,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,17,0.0,无,-10.4,-3.2,-15.6,0.45,0.21,660.0,660.8,659.2,,,,无
1980-02-18,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,18,0.0,无,-10.1,-4.1,-17.9,0.52,0.2,660.5,661.7,659.0,,,,无
1980-02-19,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,19,0.0,无,-11.5,-5.8,-14.7,0.75,0.28,659.0,660.3,657.3,,,,无
1980-02-20,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,20,0.0,无,-11.3,-5.5,-18.3,0.65,0.35,658.5,659.9,656.6,,,,无
1980-02-21,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,21,0.0,无,-9.4,-2.3,-14.4,0.54,0.27,660.2,661.7,658.1,,,,无
1980-02-22,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,22,0.0,无,-10.7,-6.9,-13.0,0.66,0.35,659.9,660.5,658.3,,,,无
1980-02-23,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,23,0.0,无,-12.1,-6.1,-17.8,0.54,0.15,660.6,661.2,659.5,,,,无
1980-02-24,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,24,0.1,normal,-12.4,-6.4,-19.4,0.63,0.31,659.9,661.5,657.6,,,-13.84158587577598,Snow
1980-02-25,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,25,2.7,normal,-12.0,-8.4,-16.8,0.87,0.43,659.5,661.6,658.0,,,-12.513978257255815,Snow
1980-02-26,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,26,1.5,normal,-10.4,-5.6,-12.6,0.81,0.62,657.7,659.2,657.0,,,-11.22766143514442,Snow
1980-02-27,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,27,0.0,无,-9.1,-5.7,-11.4,0.7,0.54,654.5,657.0,653.1,,,,无
1980-02-28,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,28,0.0,无,-12.1,-7.6,-15.1,0.53,0.39,654.0,654.6,653.1,,,,无
1980-02-29,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,2,29,1.8,normal,-13.0,-9.8,-17.6,0.86,0.43,655.0,656.1,653.8,,,-13.524192915038626,Snow
1980-03-01,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,1,1.6,normal,-12.9,-11.3,-14.8,0.83,0.66,656.0,656.4,655.1,,,-13.540406949796381,Snow
1980-03-02,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,2,0.0,无,-17.8,-10.6,-26.0,0.82,0.71,656.8,657.4,656.0,,,,无
1980-03-03,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,3,0.0,无,-16.7,-9.3,-25.2,0.75,0.55,655.2,657.1,653.4,,,,无
1980-03-04,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,4,0.0,无,-9.5,-2.4,-20.1,0.64,0.3,655.6,657.3,654.0,,,,无
1980-03-05,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,5,0.6,normal,-10.5,-5.3,-14.4,0.7,0.47,652.8,654.2,651.4,,,-11.81299135829169,Snow
1980-03-06,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,6,0.3,normal,-13.6,-12.0,-14.9,0.62,0.5,653.5,655.8,651.1,,,-14.985703373261593,Snow
1980-03-07,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,7,0.0,无,-13.0,-8.2,-17.1,0.27,0.14,658.9,660.4,655.7,,,,无
1980-03-08,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,8,0.0,无,-13.3,-6.0,-23.9,0.34,0.17,657.2,660.5,654.0,,,,无
1980-03-09,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,9,0.0,无,-13.2,-7.7,-15.4,0.49,0.34,653.8,654.4,652.8,,,,无
1980-03-10,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,10,0.0,无,-14.5,-9.9,-18.7,0.64,0.42,656.1,656.7,653.1,,,,无
1980-03-11,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,11,0.2,normal,-12.9,-8.7,-15.3,0.75,0.56,658.6,659.5,656.7,,,-13.841960628437558,Snow
1980-03-12,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,12,2.1,normal,-11.6,-8.5,-13.9,0.86,0.58,659.5,660.5,658.8,,,-12.16687701580527,Snow
1980-03-13,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,13,0.5,normal,-12.5,-8.6,-14.5,0.82,0.62,659.9,660.4,658.3,,,-13.19194163850954,Snow
1980-03-14,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,14,0.0,无,-10.6,-1.5,-19.2,0.66,0.35,661.2,661.6,659.7,,,,无
1980-03-15,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,15,0.0,无,-8.7,-2.7,-13.4,0.65,0.43,660.2,662.1,657.9,,,,无
1980-03-16,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,16,0.0,无,-10.0,-5.1,-15.4,0.61,0.45,659.4,660.9,658.1,,,,无
1980-03-17,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,17,0.0,无,-7.8,-3.1,-11.3,0.73,0.54,658.9,660.1,657.2,,,,无
1980-03-18,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,18,0.0,无,-7.6,-2.5,-15.9,0.51,0.24,660.1,661.9,658.1,,,,无
1980-03-19,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,19,0.0,无,-6.7,-0.3,-13.1,0.41,0.25,662.6,663.9,661.6,,,,无
1980-03-20,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,20,0.0,无,-6.6,1.4,-14.5,0.67,0.28,662.8,663.3,661.5,,,,无
1980-03-21,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,21,0.0,无,-5.6,1.3,-9.6,0.7,0.47,663.8,665.5,662.4,,,,无
1980-03-22,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,22,5.6,normal,-6.8,-1.5,-8.1,0.74,0.4,664.7,665.8,662.4,,,-8.172303408400449,Snow
1980-03-23,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,23,0.0,无,-11.5,-4.3,-19.2,0.72,0.35,664.6,666.4,662.8,,,,无
1980-03-24,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,24,1.4,normal,-8.1,-3.1,-12.1,0.73,0.41,664.2,665.1,662.9,,,-9.432194849231013,Snow
1980-03-25,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,25,0.0,无,-9.0,-1.6,-15.7,0.4,0.19,666.2,666.8,664.8,,,,无
1980-03-26,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,26,0.0,无,-8.6,-0.6,-16.7,0.43,0.21,665.2,666.8,663.1,,,,无
1980-03-27,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,27,0.0,无,-5.9,-2.8,-8.3,0.49,0.29,662.6,664.8,661.0,,,,无
1980-03-28,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,28,0.2,normal,-5.6,-2.8,-9.2,0.68,0.51,662.3,664.1,659.9,,,-7.4071865135554615,Snow
1980-03-29,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,29,0.1,normal,-8.2,-3.9,-12.0,0.43,0.13,666.3,667.9,664.1,,,-11.040607608100427,Snow
1980-03-30,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,30,0.0,无,-8.8,-2.3,-14.7,0.46,0.17,667.1,667.9,666.3,,,,无
1980-03-31,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,3,31,0.0,无,-3.9,4.6,-12.5,0.45,0.19,666.4,667.6,665.4,,,,无
1980-04-01,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,1,0.0,无,-1.7,3.1,-5.6,0.53,0.22,664.9,665.8,663.8,,,,无
1980-04-02,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,2,0.0,无,-4.1,-0.5,-5.7,0.67,0.4,662.6,664.1,661.5,,,,无
1980-04-03,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,3,0.0,无,-7.1,-3.7,-9.8,0.55,0.31,662.4,662.7,661.5,,,,无
1980-04-04,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,4,0.0,无,-3.4,5.1,-11.7,0.22,0.12,664.3,665.1,662.7,,,,无
1980-04-05,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,5,0.0,无,-1.6,4.9,-7.0,0.54,0.2,664.0,666.0,661.7,,,,无
1980-04-06,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,6,0.1,normal,-1.8,3.9,-3.8,0.65,0.35,663.8,664.5,661.4,,,-4.172971996187447,Snow
1980-04-07,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,7,0.0,无,-2.2,1.8,-8.0,0.45,0.29,665.7,666.5,664.5,,,,无
1980-04-08,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,8,0.0,无,-1.7,5.0,-7.6,0.45,0.22,665.7,667.3,665.1,,,,无
1980-04-09,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,9,5.6,normal,-2.0,2.3,-4.3,0.63,0.33,665.4,666.7,664.6,,,-4.487321481598117,Snow
1980-04-10,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,10,0.0,无,-0.9,2.0,-3.0,0.45,0.29,663.1,665.5,661.8,,,,无
1980-04-11,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,11,0.0,无,-2.0,1.9,-5.0,0.38,0.12,663.8,668.2,660.3,,,,无
1980-04-12,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,12,0.0,无,-5.2,0.5,-8.8,0.45,0.12,670.2,670.6,668.2,,,,无
1980-04-13,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,13,0.0,无,-3.3,6.4,-10.6,0.49,0.17,667.8,670.5,666.0,,,,无
1980-04-14,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,14,0.0,无,1.1,8.0,-6.1,0.27,0.13,667.9,668.5,666.2,,,,无
1980-04-15,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,15,0.0,无,-0.2,6.6,-7.5,0.3,0.05,670.2,671.1,667.7,,,,无
1980-04-16,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,16,0.0,无,1.3,10.5,-7.4,0.36,0.13,668.9,670.8,667.4,,,,无
1980-04-17,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,17,0.0,无,5.3,13.3,-1.8,0.34,0.06,667.1,668.6,664.8,,,,无
1980-04-18,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,18,0.5,normal,2.5,11.4,-1.2,0.58,0.2,665.5,666.6,663.9,,,-0.9464512692058813,Snow
1980-04-19,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,19,1.4,normal,1.6,8.9,-3.4,0.69,0.16,666.2,667.3,665.0,,,-0.8169161614184928,Snow
1980-04-20,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,20,3.1,normal,-0.3,5.8,-4.1,0.69,0.36,668.3,669.1,666.2,,,-2.5283078076485443,Snow
1980-04-21,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,21,0.2,normal,-1.8,1.6,-6.4,0.61,0.42,666.8,668.2,664.2,,,-4.447863847241718,Snow
1980-04-22,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,22,0.0,无,-3.4,2.5,-6.3,0.52,0.24,666.6,667.9,665.8,,,,无
1980-04-23,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,23,0.3,normal,-2.9,0.3,-6.5,0.53,0.29,665.1,666.5,664.3,,,-5.9589476041284195,Snow
1980-04-24,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,24,5.4,normal,-3.5,0.4,-7.0,0.85,0.7,664.6,665.3,663.3,,,-4.422981824975856,Snow
1980-04-25,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,25,1.2,normal,0.3,4.9,-2.5,0.66,0.43,665.1,666.1,663.9,,,-2.2224380824541834,Snow
1980-04-26,51701.0,新疆,吐尔尕特,40.516666666666666,75.4,3505.2,1980,4,26,1.7,normal,0.4,5.2,-3.6,0.71,0.45,665.0,665.4,663.2,,,-1.748433411206718,Snow
