date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,1,0.0,无,-10.5,-5.9,-15.7,0.66,0.48,1027.6,1034.6,1023.7,0.5,,,无
1980-01-02,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,2,0.2,normal,-2.8,-0.3,-6.6,0.81,0.54,1019.7,1023.7,1017.4,0.7,,-3.733299553429288,Snow
1980-01-03,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,3,0.0,无,-8.3,-3.9,-10.3,0.55,0.32,1029.4,1033.0,1020.6,1.3,,,无
1980-01-04,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,4,0.0,无,-12.2,-8.8,-15.3,0.59,0.34,1033.0,1034.7,1031.0,0.7,,,无
1980-01-05,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,5,0.0,无,-7.3,-0.5,-14.3,0.77,0.52,1021.6,1031.0,1017.8,0.9,,,无
1980-01-06,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,6,0.0,无,-9.6,-6.0,-12.2,0.59,0.25,1021.9,1027.7,1016.4,1.0,,,无
1980-01-07,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,7,0.0,无,-10.1,-2.6,-17.3,0.63,0.43,1025.9,1029.5,1022.3,0.8,,,无
1980-01-08,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,8,0.0,无,-6.8,-2.2,-10.6,0.77,0.59,1024.7,1027.6,1023.2,0.6,,,无
1980-01-09,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,9,0.3,normal,-10.9,-4.8,-14.7,0.73,0.51,1026.0,1029.2,1020.5,0.7,,-11.729323503213834,Snow
1980-01-10,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,10,0.0,无,-14.5,-9.4,-19.8,0.68,0.47,1028.4,1030.2,1027.0,0.3,,,无
1980-01-11,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,11,0.0,无,-7.1,-0.8,-14.9,0.7,0.49,1022.4,1027.6,1019.0,1.1,,,无
1980-01-12,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,12,0.0,无,-7.2,-3.1,-11.3,0.63,0.35,1022.5,1025.7,1018.6,1.2,,,无
1980-01-13,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,13,0.0,无,-11.6,-5.4,-16.9,0.71,0.45,1023.8,1026.4,1021.1,0.6,,,无
1980-01-14,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,14,0.0,无,-8.8,-4.1,-12.1,0.6,0.33,1020.6,1021.9,1019.2,1.2,,,无
1980-01-15,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,15,0.0,无,-10.0,-6.2,-13.2,0.57,0.35,1022.1,1023.9,1019.2,0.8,,,无
1980-01-16,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,16,0.0,无,-14.8,-10.8,-17.0,0.66,0.45,1026.5,1029.0,1023.8,0.6,,,无
1980-01-17,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,17,0.0,无,-15.0,-10.0,-18.5,0.6,0.49,1035.5,1038.8,1029.0,0.9,,,无
1980-01-18,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,18,0.0,无,-11.3,-5.9,-18.2,0.67,0.4,1035.2,1039.0,1031.5,0.7,,,无
1980-01-19,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,19,1.6,normal,-9.6,-5.5,-18.5,0.77,0.57,1028.0,1031.5,1026.5,0.6,,-10.364516061349423,Snow
1980-01-20,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,20,0.0,无,-12.0,-4.7,-17.7,0.75,0.47,1024.0,1026.5,1022.5,0.5,,,无
1980-01-21,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,21,0.0,无,-12.9,-8.0,-16.3,0.64,0.37,1027.2,1029.0,1023.4,0.7,,,无
1980-01-22,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,22,0.0,无,-9.0,-1.0,-18.1,0.75,0.63,1022.2,1029.3,1016.7,0.9,,,无
1980-01-23,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,23,0.0,无,-5.3,-1.6,-10.2,0.6,0.31,1022.2,1026.9,1016.4,1.5,,,无
1980-01-24,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,24,0.0,无,-8.3,-0.8,-14.4,0.63,0.27,1026.6,1028.0,1025.5,0.9,,,无
1980-01-25,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,25,0.0,无,-3.9,3.7,-10.5,0.72,0.52,1022.2,1026.1,1020.0,0.8,,,无
1980-01-26,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,26,0.0,无,1.2,3.2,-0.8,0.83,0.71,1017.4,1020.4,1015.6,1.2,,,无
1980-01-27,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,27,0.0,无,0.6,2.7,-2.2,0.66,0.23,1021.1,1025.9,1015.9,2.4,,,无
1980-01-28,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,28,0.0,无,-10.5,-2.1,-13.1,0.37,0.28,1029.3,1031.0,1025.9,2.1,,,无
1980-01-29,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,29,0.0,无,-15.1,-12.6,-17.4,0.42,0.34,1028.7,1030.7,1026.5,1.3,,,无
1980-01-30,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,30,0.0,无,-15.5,-11.9,-18.3,0.4,0.33,1027.2,1029.1,1025.6,1.1,,,无
1980-01-31,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,1,31,0.0,无,-14.2,-10.3,-16.6,0.49,0.33,1022.8,1025.6,1021.2,0.7,,,无
1980-02-01,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,2,1,0.0,无,-12.0,-7.4,-16.0,0.49,0.27,1022.4,1022.8,1021.8,0.8,,,无
1980-02-02,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,2,2,0.0,无,-11.1,-6.1,-17.3,0.55,0.24,1022.2,1023.3,1021.2,1.0,,,无
1980-02-03,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,2,3,0.0,无,-12.9,-9.0,-16.8,0.43,0.23,1023.1,1024.3,1021.8,0.9,,,无
1980-02-04,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,2,4,0.0,无,-12.7,-9.3,-14.7,0.38,0.31,1026.1,1027.4,1024.3,0.9,,,无
1980-02-05,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,2,5,0.0,无,-14.9,-11.6,-19.1,0.43,0.27,1027.4,1030.7,1024.5,0.8,,,无
1980-02-06,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,2,6,0.0,无,-15.2,-10.5,-19.9,0.46,0.26,1033.8,1035.7,1030.7,0.8,,,无
1980-02-07,54471.0,辽宁,营口,40.66666666666666,122.26666666666668,3.3,1980,2,7,0.0,无,-14.7,-10.0,-20.2,0.51,0.34,1035.6,1036.8,1034.1,1.0,,,无
