date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,1,0.0,无,-9.5,-2.2,-14.5,0.75,0.59,1024.5,1026.4,1020.5,0.5,,,无
1980-01-02,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,2,0.0,无,-9.5,-1.8,-14.9,0.71,0.53,1030.2,1032.3,1026.4,0.5,,,无
1980-01-03,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,3,0.0,无,-10.4,-3.7,-15.2,0.71,0.55,1036.9,1039.3,1031.6,0.6,,,无
1980-01-04,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,4,0.0,无,-9.1,-3.9,-13.4,0.62,0.47,1033.8,1038.6,1030.5,0.6,,,无
1980-01-05,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,5,0.0,无,-11.0,-3.0,-16.6,0.61,0.48,1034.9,1039.0,1031.0,0.5,,,无
1980-01-06,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,6,0.0,无,-10.7,-4.2,-16.3,0.63,0.49,1038.3,1041.3,1033.7,0.5,,,无
1980-01-07,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,7,0.0,无,-11.7,-5.3,-16.5,0.65,0.53,1030.1,1033.7,1028.8,0.5,,,无
1980-01-08,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,8,0.0,无,-11.5,-4.3,-16.6,0.63,0.49,1027.6,1029.8,1024.9,0.5,,,无
1980-01-09,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,9,0.0,无,-9.8,-3.9,-14.0,0.61,0.48,1022.8,1025.2,1021.7,0.5,,,无
1980-01-10,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,10,0.0,无,-6.2,-0.6,-12.7,0.51,0.36,1026.5,1028.9,1022.8,0.8,,,无
1980-01-11,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,11,0.0,无,-7.1,-2.3,-11.4,0.52,0.41,1030.3,1032.4,1027.6,0.6,,,无
1980-01-12,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,12,0.0,无,-7.0,-0.3,-11.6,0.49,0.35,1031.9,1033.8,1030.7,0.8,,,无
1980-01-13,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,13,0.0,无,-8.4,-1.2,-14.3,0.52,0.41,1033.3,1035.0,1031.3,0.7,,,无
1980-01-14,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,14,0.0,无,-8.5,-1.8,-13.2,0.55,0.43,1031.4,1034.0,1029.6,0.7,,,无
1980-01-15,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,15,0.0,无,-8.1,-1.7,-13.5,0.55,0.43,1028.5,1030.4,1026.1,0.7,,,无
1980-01-16,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,16,0.0,无,-7.4,-2.6,-13.1,0.53,0.43,1024.3,1026.3,1022.7,0.6,,,无
1980-01-17,51573.0,新疆,吐鲁番,42.93333333333333,89.2,34.5,1980,1,17,0.0,无,-6.4,1.2,-12.6,0.57,0.43,1032.0,1034.3,1026.4,0.9,,,无
